User_ID,Distance_To_Store_Meters,Is_Within_Geofence,Push_Notifications_Count,Days_Since_Last_Visit,Offer_Discount_Pct,Historical_Spend_USD,Conversion_Outcome
USR_000629,472,0,2,57,20,179.93,0
USR_000630,323,0,3,1,20,163.15,1
USR_000631,911,0,1,11,10,100.88,0
USR_000632,223,0,2,21,10,87.43,1
USR_000633,531,0,2,15,15,128.3,0
USR_000634,97,1,2,31,20,146.33,1
USR_000635,147,1,3,8,20,110.87,0
USR_000636,834,0,4,7,20,123.98,1
USR_000637,459,0,3,0,20,146.29,1
USR_000638,358,0,1,0,15,114.99,0
USR_000639,1063,0,1,16,15,149.16,0
USR_000640,239,0,2,8,15,149.86,0
USR_000641,531,0,2,15,20,114.46,1
USR_000642,557,0,4,3,10,127.45,0
USR_000643,718,0,2,27,10,118.45,1
USR_000644,87,1,2,32,25,133.14,1
USR_000645,237,0,2,15,20,98.38,0
USR_000646,319,0,2,4,20,157.98,0
USR_000647,710,0,4,3,10,96.25,0
USR_000648,348,0,1,13,15,128.17,1
USR_000649,558,0,2,39,15,28.76,0
USR_000650,79,1,3,12,20,127.13,1
USR_000651,196,1,6,25,15,154.55,1
USR_000652,622,0,3,11,15,76.78,1
USR_000653,217,0,2,15,10,35.71,1
USR_000654,253,0,1,11,25,93.77,0
USR_000655,703,0,1,11,30,35.13,1
USR_000656,119,1,2,18,15,96.43,1
USR_000657,145,1,5,7,15,66.44,0
USR_000658,71,1,4,32,15,107.6,1
USR_000659,721,0,4,27,10,113.69,0
USR_000660,500,0,3,18,15,153.81,0
USR_000661,492,0,2,19,10,198.81,0
USR_000662,192,1,2,7,15,108.15,1
USR_000663,65,1,2,25,15,109.74,1
USR_000664,47,1,2,37,20,107.35,1
USR_000665,625,0,4,22,10,116.85,1
USR_000666,375,0,3,1,20,66.41,1
USR_000667,427,0,3,21,10,193.14,1
USR_000668,308,0,4,8,15,149.7,1
USR_000669,130,1,4,13,25,171.86,1
USR_000670,199,1,4,66,20,155.15,1
USR_000671,103,1,3,6,25,160.44,1
USR_000672,91,1,3,5,10,138.74,0
USR_000673,473,0,2,4,20,180.27,0
USR_000674,52,1,4,1,15,123.83,1
USR_000675,103,1,2,2,15,128.7,1
USR_000676,208,0,2,10,15,92.62,1
USR_000677,270,0,3,33,10,116.82,1
USR_000678,70,1,3,23,20,151.1,1
USR_000679,345,0,2,2,20,105.76,1
USR_000680,295,0,4,11,10,80.48,0
USR_000681,618,0,2,26,15,171.81,1
USR_000682,274,0,2,10,10,123.96,1
USR_000683,370,0,3,33,15,122.9,1
USR_000684,137,1,2,33,10,187.09,1
USR_000685,142,1,1,5,20,55.29,1
USR_000686,78,1,4,28,10,156.52,1
USR_000687,138,1,1,12,10,62.68,1
USR_000688,197,1,3,9,10,46.26,1
USR_000689,577,0,3,20,20,113.24,1
USR_000690,120,1,1,21,15,188.85,1
USR_000691,937,0,1,15,15,100.31,0
USR_000692,393,0,3,23,10,152.65,1
USR_000693,338,0,1,42,15,95.23,0
USR_000694,258,0,4,28,10,88.4,0
USR_000695,222,0,3,1,30,97.77,1
USR_000696,156,1,3,26,15,74.27,1
USR_000697,67,1,4,21,25,148.17,1
USR_000698,124,1,3,36,10,58.03,0
USR_000699,720,0,3,18,15,120.14,0
USR_000700,377,0,2,29,20,105.21,1
USR_000701,716,0,5,0,20,47.21,1
USR_000702,153,1,3,53,15,73.53,1
USR_000703,100,1,2,2,10,128.18,1
USR_000704,256,0,2,27,10,104.72,1
USR_000705,128,1,3,37,10,144.45,1
USR_000706,298,0,4,0,15,112.34,0
USR_000707,53,1,4,34,10,124.4,1
USR_000708,28,1,2,24,10,146.91,1
USR_000709,329,0,2,35,15,68.88,1
USR_000710,733,0,4,2,20,44.49,0
USR_000711,340,0,5,21,10,164.72,0
USR_000712,374,0,4,9,20,68.3,1
USR_000713,265,0,1,4,20,10.45,1
USR_000714,284,0,3,19,15,168.52,1
USR_000715,64,1,1,8,15,72.76,1
USR_000716,132,1,3,32,15,122.93,1
USR_000717,573,0,5,17,15,128.66,1
USR_000718,193,1,3,2,15,214.75,0
USR_000719,566,0,3,4,15,53.51,0
USR_000720,278,0,2,4,15,154.37,1
USR_000721,289,0,3,5,20,113.33,1
USR_000722,194,1,5,15,30,195.95,0
USR_000723,413,0,6,31,25,133.0,1
USR_000724,484,0,1,12,30,89.21,1
USR_000725,126,1,2,19,30,111.15,1
USR_000726,70,1,2,5,10,195.24,1
USR_000727,36,1,2,10,30,120.55,1
USR_000728,361,0,5,9,10,99.54,0
USR_000729,333,0,3,16,25,166.0,0
USR_000730,1110,0,2,10,15,98.68,0
USR_000731,266,0,2,5,25,98.64,1
USR_000732,231,0,3,3,30,106.59,1
USR_000733,305,0,2,4,25,169.02,1
USR_000734,317,0,3,55,25,112.4,0
USR_000735,217,0,2,6,10,161.96,0
USR_000736,130,1,3,23,25,98.16,1
USR_000737,255,0,2,1,10,109.93,1
USR_000738,248,0,4,1,15,78.06,1
USR_000739,245,0,1,16,15,10.0,0
USR_000740,444,0,3,8,15,107.73,0
USR_000741,252,0,1,29,20,104.82,0
USR_000742,72,1,3,27,15,151.39,1
USR_000743,149,1,2,19,15,126.79,1
USR_000744,215,0,4,23,20,127.42,1
USR_000745,261,0,1,28,20,87.65,0
USR_000746,367,0,1,21,15,156.87,1
USR_000747,262,0,2,10,10,161.32,0
USR_000748,29,1,1,4,10,30.09,1
USR_000749,81,1,2,21,30,110.61,1
USR_000750,385,0,3,5,30,68.59,1
USR_000751,210,0,1,3,20,148.78,1
USR_000752,279,0,2,2,10,111.46,1
USR_000753,190,1,2,13,10,98.79,1
USR_000754,149,1,4,3,30,137.52,1
USR_000755,195,1,2,6,25,169.26,1
USR_000756,282,0,5,17,15,78.48,0
USR_000757,250,0,3,22,20,183.22,1
USR_000758,482,0,2,5,30,130.74,1
USR_000759,58,1,5,25,10,100.98,1
USR_000760,67,1,1,0,20,71.74,1
USR_000761,208,0,4,59,30,97.33,1
USR_000762,370,0,1,7,25,186.64,1
USR_000763,427,0,4,5,10,71.97,1
USR_000764,154,1,2,36,30,145.99,1
USR_000765,9,1,3,1,10,73.33,1
USR_000766,158,1,3,6,10,141.68,1
USR_000767,333,0,2,6,10,131.38,1
USR_000768,247,0,2,7,10,190.74,0
USR_000769,379,0,3,26,20,86.87,0
USR_000770,560,0,1,26,10,114.63,1
USR_000771,220,0,3,12,25,72.75,0
USR_000772,173,1,3,67,25,145.18,1
USR_000773,114,1,1,26,10,145.5,1
USR_000774,67,1,2,15,15,76.48,1
USR_000775,49,1,1,3,20,10.0,1
USR_000776,141,1,3,11,20,66.21,1
USR_000777,510,0,4,3,10,13.34,0
USR_000778,405,0,5,5,15,75.16,1
USR_000779,166,1,2,16,20,64.14,1
USR_000780,943,0,3,2,15,122.52,0
USR_000781,150,1,1,1,25,95.58,1
USR_000782,596,0,2,10,10,106.78,0
USR_000783,690,0,4,0,15,112.63,0
USR_000784,350,0,1,13,25,123.32,0
USR_000785,140,1,2,32,30,110.3,1
USR_000786,185,1,4,2,10,119.45,1
USR_000787,287,0,1,6,20,102.26,1
USR_000788,69,1,1,34,10,110.53,1
USR_000789,105,1,1,17,15,46.78,1
USR_000790,97,1,3,2,15,34.73,1
USR_000791,368,0,3,6,15,138.09,1
USR_000792,557,0,3,19,20,102.23,1
USR_000793,416,0,2,15,10,148.65,1
USR_000794,496,0,4,2,30,143.4,1
USR_000795,130,1,2,0,15,110.1,1
USR_000796,192,1,1,16,10,120.93,1
USR_000797,204,0,2,13,15,160.79,0
USR_000798,349,0,2,0,15,124.41,1
USR_000799,144,1,2,51,10,125.76,1
USR_000800,476,0,3,4,20,41.76,1
USR_000801,678,0,4,6,20,121.38,1
USR_000802,361,0,1,2,15,208.7,1
USR_000803,185,1,6,24,10,126.36,1
USR_000804,120,1,2,45,30,172.96,1
USR_000805,97,1,1,3,20,136.29,1
USR_000806,29,1,2,4,10,103.52,1
USR_000807,209,0,1,17,20,125.14,1
USR_000808,200,1,6,10,10,204.27,1
USR_000809,456,0,2,1,10,208.29,1
USR_000810,153,1,3,36,15,118.94,1
USR_000811,219,0,2,13,20,65.19,1
USR_000812,308,0,1,5,30,157.69,1
USR_000813,357,0,2,9,30,147.73,1
USR_000814,421,0,2,9,20,139.51,1
USR_000815,286,0,3,10,20,106.73,0
USR_000816,73,1,4,9,15,50.31,1
USR_000817,335,0,2,11,10,79.06,1
USR_000818,143,1,1,6,10,95.17,1
USR_000819,574,0,2,2,30,146.99,1
USR_000820,254,0,3,15,15,62.06,0
USR_000821,299,0,2,22,20,129.66,0
USR_000822,1168,0,5,25,10,10.0,0
USR_000823,426,0,2,0,15,222.06,1
USR_000824,331,0,2,7,10,150.27,0
USR_000825,224,0,2,53,25,96.01,0
USR_000826,79,1,4,0,10,142.01,1
USR_000827,211,0,2,21,20,88.25,0
USR_000828,118,1,3,1,10,104.69,1
USR_000829,732,0,4,24,25,71.43,0
USR_000830,334,0,3,15,15,171.01,1
USR_000831,560,0,4,18,15,149.9,0
USR_000832,149,1,3,53,15,158.76,1
USR_000833,126,1,2,39,20,191.47,1
USR_000834,397,0,4,5,10,156.27,1
USR_000835,114,1,5,6,25,66.16,1
USR_000836,174,1,2,7,20,96.84,1
USR_000837,755,0,4,2,15,98.69,0
USR_000838,180,1,4,6,30,91.94,1
USR_000839,63,1,3,54,25,97.61,1
USR_000840,40,1,2,9,10,78.18,1
USR_000841,55,1,1,42,25,211.29,1
USR_000842,582,0,1,1,10,115.15,1
USR_000843,157,1,2,0,20,138.24,1
USR_000844,1144,0,1,11,10,149.79,0
USR_000845,683,0,5,18,30,172.17,1
USR_000846,874,0,1,3,10,147.61,0
USR_000847,505,0,1,9,10,111.63,1
USR_000848,383,0,3,28,15,132.53,1
USR_000849,122,1,3,20,15,101.65,1
USR_000850,249,0,2,3,15,124.86,1
USR_000851,410,0,6,5,20,181.03,1
USR_000852,484,0,2,5,10,50.69,0
USR_000853,87,1,6,17,15,173.9,1
USR_000854,214,0,1,48,20,127.09,1
USR_000855,234,0,3,4,10,70.51,1
USR_000856,227,0,2,12,20,117.1,1
USR_000857,99,1,3,62,20,73.4,1
USR_000858,808,0,3,2,15,117.59,0
USR_000859,208,0,3,15,10,99.41,1
USR_000860,106,1,2,5,15,138.98,1
USR_000861,821,0,2,67,10,83.17,0
USR_000862,683,0,1,1,20,107.77,1
USR_000863,278,0,3,8,20,138.04,1
USR_000864,170,1,2,4,10,115.27,1
USR_000865,50,1,4,0,15,124.92,1
USR_000866,363,0,4,46,30,153.43,0
USR_000867,160,1,3,11,25,57.51,1
USR_000868,244,0,2,16,25,178.45,1
USR_000869,774,0,2,13,30,89.26,1
USR_000870,150,1,5,2,10,79.89,1
USR_000871,352,0,3,2,20,115.29,0
USR_000872,429,0,2,13,20,83.84,0
USR_000873,570,0,1,21,10,110.03,1
USR_000874,231,0,2,13,20,87.6,1
USR_000875,212,0,2,11,10,105.18,1
USR_000876,208,0,4,19,30,167.66,1
USR_000877,328,0,3,3,25,168.69,1
USR_000878,664,0,6,18,20,10.0,0
USR_000879,201,0,2,7,20,95.4,1
USR_000880,13,1,1,15,15,109.07,1
USR_000881,463,0,2,4,20,84.95,1
USR_000882,263,0,1,2,25,155.41,1
USR_000883,363,0,6,0,10,42.15,1
USR_000884,53,1,2,22,15,167.98,1
USR_000885,160,1,6,3,15,160.72,1
USR_000886,437,0,2,6,10,120.68,1
USR_000887,77,1,1,20,30,107.69,1
USR_000888,351,0,1,8,15,138.97,1
USR_000889,243,0,3,3,15,108.18,1
USR_000890,133,1,4,3,15,78.96,1
USR_000891,123,1,4,7,20,124.81,1
USR_000892,100,1,3,11,15,145.93,1
USR_000893,262,0,2,6,20,76.47,1
USR_000894,285,0,2,32,25,162.85,1
USR_000895,185,1,1,0,20,161.36,1
USR_000896,94,1,2,7,20,121.63,1
USR_000897,344,0,3,19,20,108.4,1
USR_000898,469,0,4,31,15,96.58,1
USR_000899,390,0,4,6,25,96.92,1
USR_000900,897,0,3,15,10,112.4,1
USR_000901,216,0,1,12,10,57.95,1
USR_000902,621,0,4,3,30,46.04,1
USR_000903,144,1,2,15,10,128.98,1
USR_000904,124,1,3,4,15,21.59,1
USR_000905,274,0,1,21,15,116.08,0
USR_000906,715,0,2,28,15,158.55,0
USR_000907,197,1,1,9,25,133.38,0
USR_000908,53,1,3,0,20,90.54,1
USR_000909,462,0,4,18,25,92.4,0
USR_000910,235,0,5,8,30,86.0,1
USR_000911,312,0,3,1,30,179.16,1
USR_000912,130,1,1,5,25,94.36,1
USR_000913,272,0,4,4,15,81.36,1
USR_000914,62,1,2,18,15,132.57,1
USR_000915,816,0,4,7,20,199.55,0
USR_000916,522,0,5,12,30,136.84,1
USR_000917,263,0,2,9,30,115.42,1
USR_000918,454,0,4,18,20,93.83,0
USR_000919,144,1,2,17,20,71.76,1
USR_000920,507,0,1,8,10,170.25,1
USR_000921,190,1,1,2,10,148.67,1
USR_000922,179,1,2,7,20,47.41,1
USR_000923,106,1,3,2,10,123.3,1
USR_000924,341,0,4,44,15,49.35,0
USR_000925,254,0,1,41,15,150.75,1
USR_000926,635,0,2,8,30,125.33,1
USR_000927,95,1,4,0,30,86.61,1
USR_000928,342,0,4,6,10,38.3,1
USR_000929,557,0,1,31,10,179.52,0
USR_000930,289,0,3,4,10,83.55,0
USR_000931,187,1,2,13,15,80.47,1
USR_000932,284,0,3,2,20,31.87,1
USR_000933,601,0,2,24,15,108.41,0
USR_000934,601,0,2,31,30,116.68,0
USR_000935,227,0,2,13,20,18.23,1
USR_000936,594,0,1,13,15,160.4,0
USR_000937,245,0,3,6,20,132.12,1
USR_000938,450,0,2,17,30,75.37,1
USR_000939,371,0,1,9,15,125.51,1
USR_000940,181,1,3,19,10,208.43,1
USR_000941,110,1,5,48,10,129.89,0
USR_000942,567,0,5,24,15,46.54,1
USR_000943,675,0,2,10,15,87.11,1
USR_000944,336,0,2,54,10,99.1,1
USR_000945,245,0,2,13,20,114.01,1
USR_000946,84,1,4,0,10,132.56,1
USR_000947,557,0,4,18,20,176.87,0
USR_000948,308,0,4,24,25,150.44,1
USR_000949,203,0,4,2,25,133.48,1
USR_000950,459,0,5,15,10,247.44,0
USR_000951,69,1,4,35,15,68.65,0
USR_000952,102,1,5,4,15,93.68,0
USR_000953,140,1,6,12,25,129.62,1
USR_000954,363,0,3,4,15,158.69,1
USR_000955,286,0,3,20,20,139.37,1
USR_000956,394,0,2,12,15,91.79,1
USR_000957,532,0,3,7,10,122.0,1
USR_000958,404,0,2,0,15,78.77,0
USR_000959,827,0,1,40,20,118.24,0
USR_000960,531,0,1,9,20,87.64,0
USR_000961,227,0,4,22,25,129.61,1
USR_000962,160,1,2,6,15,262.0,1
USR_000963,232,0,5,26,20,49.86,1
USR_000964,414,0,6,2,15,103.33,1
USR_000965,174,1,1,3,15,130.53,1
USR_000966,422,0,2,5,15,85.99,1
USR_000967,389,0,2,1,10,103.56,1
USR_000968,109,1,4,8,15,72.39,1
USR_000969,524,0,4,9,25,150.06,0
USR_000970,328,0,3,1,10,186.55,1
USR_000971,801,0,1,7,15,137.01,0
USR_000972,246,0,2,3,10,155.08,1
USR_000973,195,1,5,29,20,150.39,1
USR_000974,96,1,3,9,10,99.75,1
USR_000975,94,1,2,42,10,154.86,1
USR_000976,482,0,2,5,10,93.8,1
USR_000977,749,0,4,5,15,91.14,0
USR_000978,230,0,5,5,20,36.51,1
USR_000979,218,0,3,4,10,118.89,1
USR_000980,263,0,4,21,10,173.16,1
USR_000981,549,0,1,4,30,105.38,1
USR_000982,109,1,3,4,25,80.66,1
USR_000983,299,0,1,0,15,159.95,1
USR_000984,490,0,3,47,25,160.16,0
USR_000985,360,0,6,30,25,103.34,0
USR_000986,6,1,6,4,15,118.07,1
USR_000987,405,0,2,10,15,83.16,1
USR_000988,362,0,3,9,20,78.27,1
USR_000989,621,0,2,1,20,130.18,1
USR_000990,710,0,2,10,25,190.93,0
USR_000991,600,0,3,1,15,169.48,0
USR_000992,264,0,6,7,20,49.84,1
USR_000993,50,1,3,1,10,163.9,1
USR_000994,217,0,2,12,20,113.39,1
USR_000995,258,0,1,0,10,130.51,1
USR_000996,742,0,2,13,20,57.69,1
USR_000997,132,1,4,17,20,80.27,1
USR_000998,71,1,3,11,30,226.85,1
USR_000999,175,1,3,8,15,158.48,1
USR_001000,138,1,3,0,10,92.78,1
USR_001001,64,1,3,0,15,89.97,1
USR_001002,234,0,3,5,15,83.09,1
USR_001003,266,0,2,20,20,173.65,0
USR_001004,60,1,1,14,10,105.8,1
USR_001005,194,1,4,1,10,79.6,1
USR_001006,130,1,1,16,10,124.43,1
USR_001007,272,0,5,11,10,103.79,1
USR_001008,293,0,1,2,30,118.29,0
USR_001009,130,1,4,19,10,85.9,1
USR_001010,521,0,3,24,15,135.73,0
USR_001011,254,0,2,3,15,120.69,1
USR_001012,136,1,3,14,10,119.02,1
USR_001013,56,1,1,6,10,59.05,1
USR_001014,305,0,2,0,30,162.53,1
USR_001015,362,0,3,27,25,116.43,1
USR_001016,167,1,3,24,30,171.15,1
USR_001017,279,0,3,5,15,162.23,1
USR_001018,710,0,1,10,15,90.92,0
USR_001019,466,0,2,10,10,97.52,1
USR_001020,21,1,3,2,15,130.48,1
USR_001021,134,1,3,2,20,174.05,1
USR_001022,225,0,1,26,15,64.14,1
USR_001023,265,0,6,28,10,150.14,0
USR_001024,284,0,4,18,10,56.05,1
USR_001025,345,0,3,1,10,76.01,1
USR_001026,231,0,1,33,10,90.29,1
USR_001027,253,0,2,55,20,60.68,1
USR_001028,483,0,3,20,20,57.95,1
USR_001029,309,0,6,6,25,165.72,0
USR_001030,87,1,3,7,15,198.48,1
USR_001031,271,0,5,28,15,191.16,0
USR_001032,225,0,1,4,15,100.96,1
USR_001033,33,1,2,2,10,182.28,1
USR_001034,282,0,6,24,20,160.35,0
USR_001035,99,1,2,3,15,90.31,1
USR_001036,488,0,3,33,10,115.87,1
USR_001037,342,0,3,12,30,166.99,1
USR_001038,82,1,2,11,10,112.31,1
USR_001039,473,0,3,20,20,101.22,1
USR_001040,628,0,1,0,15,73.09,1
USR_001041,204,0,5,17,20,145.35,1
USR_001042,224,0,2,12,10,136.42,1
USR_001043,442,0,1,10,15,122.48,1
USR_001044,597,0,4,3,20,123.7,1
USR_001045,46,1,2,24,25,42.44,1
USR_001046,92,1,2,4,20,168.62,1
USR_001047,178,1,2,9,20,108.54,1
USR_001048,194,1,2,2,15,119.7,1
USR_001049,433,0,2,50,20,178.76,1
USR_001050,599,0,2,3,10,80.9,1
USR_001051,629,0,3,22,10,110.95,0
USR_001052,45,1,3,4,15,120.87,1
USR_001053,124,1,3,4,15,160.69,1
USR_001054,151,1,2,7,15,110.63,1
USR_001055,123,1,1,26,20,215.12,1
USR_001056,341,0,3,16,15,32.6,1
USR_001057,371,0,6,28,10,112.36,1
USR_001058,251,0,1,0,25,116.58,1
USR_001059,233,0,2,43,20,168.08,0
USR_001060,184,1,1,1,25,117.13,1
USR_001061,203,0,3,17,15,152.01,1
USR_001062,704,0,3,3,10,85.21,1
USR_001063,410,0,6,25,20,131.35,0
USR_001064,190,1,2,27,15,204.17,1
USR_001065,229,0,4,11,10,69.31,1
USR_001066,347,0,2,7,15,83.23,1
USR_001067,82,1,4,22,30,144.49,1
USR_001068,278,0,1,29,10,195.43,1
USR_001069,395,0,3,18,10,130.6,0
USR_001070,360,0,3,33,20,132.02,1
USR_001071,126,1,5,13,25,97.26,1
USR_001072,148,1,2,15,20,94.19,1
USR_001073,29,1,3,11,20,113.1,1
USR_001074,424,0,4,9,15,144.77,1
USR_001075,905,0,3,14,10,19.64,0
USR_001076,110,1,3,11,25,181.39,1
USR_001077,529,0,3,18,30,203.88,0
USR_001078,853,0,4,38,25,150.7,0
USR_001079,170,1,4,6,15,55.86,1
USR_001080,230,0,3,7,15,68.24,1
USR_001081,302,0,2,0,30,136.34,1
USR_001082,351,0,2,10,30,167.88,1
USR_001083,314,0,2,1,20,138.87,1
USR_001084,181,1,3,17,15,98.76,1
USR_001085,390,0,1,21,15,113.76,0
USR_001086,185,1,3,17,10,160.86,0
USR_001087,330,0,2,11,20,14.05,1
USR_001088,244,0,2,10,10,124.23,1
USR_001089,39,1,3,14,10,125.13,1
USR_001090,582,0,2,11,20,66.7,0
USR_001091,151,1,3,19,25,173.56,1
USR_001092,621,0,2,31,20,103.03,1
USR_001093,515,0,1,10,15,147.03,1
USR_001094,295,0,4,1,20,119.14,1
USR_001095,365,0,3,1,15,80.89,1
USR_001096,396,0,6,6,20,154.64,1
USR_001097,213,0,1,9,20,194.96,1
USR_001098,221,0,4,3,10,55.4,1
USR_001099,383,0,4,8,10,121.17,0
USR_001100,246,0,6,2,20,69.62,1
USR_001101,182,1,3,3,15,112.26,1
USR_001102,128,1,2,18,15,128.77,1
USR_001103,337,0,3,59,20,119.71,0
USR_001104,147,1,6,2,15,81.28,1
USR_001105,456,0,3,5,25,134.76,0
USR_001106,483,0,2,6,15,148.43,0
USR_001107,363,0,5,3,20,64.18,1
USR_001108,418,0,4,3,15,132.79,1
USR_001109,363,0,3,1,15,157.65,1
USR_001110,439,0,1,33,10,172.43,1
USR_001111,426,0,2,14,25,110.93,1
USR_001112,324,0,2,4,15,27.11,1
USR_001113,519,0,1,4,15,98.9,0
USR_001114,219,0,3,12,10,218.3,1
USR_001115,131,1,3,16,15,49.05,1
USR_001116,125,1,3,4,15,59.62,1
USR_001117,194,1,4,5,10,111.43,1
USR_001118,33,1,4,4,20,81.91,1
USR_001119,293,0,1,1,10,81.94,1
USR_001120,400,0,2,6,10,74.67,1
USR_001121,479,0,5,10,15,80.66,1
USR_001122,50,1,3,14,15,92.59,1
USR_001123,129,1,3,7,10,148.44,1
USR_001124,447,0,2,57,15,248.24,0
USR_001125,214,0,3,13,15,146.53,0
USR_001126,394,0,2,30,15,132.14,1
USR_001127,78,1,2,34,20,166.81,0
USR_001128,616,0,2,24,15,135.92,0
USR_001129,72,1,2,4,30,184.76,1
USR_001130,287,0,1,7,25,137.22,1
USR_001131,292,0,4,0,10,34.94,1
USR_001132,166,1,3,8,10,157.16,1
USR_001133,354,0,2,4,15,108.52,1
USR_001134,361,0,2,1,15,120.75,1
USR_001135,333,0,3,25,10,71.05,1
USR_001136,163,1,3,15,15,159.84,0
USR_001137,138,1,3,90,20,83.39,1
USR_001138,178,1,2,9,15,83.75,0
USR_001139,122,1,2,5,25,168.84,1
USR_001140,535,0,3,4,15,63.44,0
USR_001141,191,1,6,8,20,179.53,1
USR_001142,281,0,2,5,15,197.11,1
USR_001143,446,0,2,65,30,167.67,0
USR_001144,116,1,3,2,10,82.47,1
USR_001145,69,1,2,0,25,120.78,1
USR_001146,122,1,3,1,15,122.92,1
USR_001147,304,0,6,31,20,61.79,0
USR_001148,289,0,2,16,15,126.15,1
USR_001149,333,0,1,21,10,37.45,0
USR_001150,230,0,1,5,15,114.72,1
USR_001151,12,1,2,13,20,121.12,1
USR_001152,224,0,3,17,25,124.64,0
USR_001153,487,0,1,5,10,175.17,1
USR_001154,573,0,2,18,15,82.15,1
USR_001155,267,0,2,13,15,126.18,0
USR_001156,290,0,3,4,15,115.78,0
USR_001157,389,0,2,0,25,233.57,1
USR_001158,563,0,3,3,15,10.0,1
USR_001159,250,0,3,13,10,90.62,1
USR_001160,385,0,1,12,15,169.47,0
USR_001161,157,1,4,9,10,44.61,1
USR_001162,80,1,1,4,15,183.37,1
USR_001163,172,1,2,8,15,120.8,1
USR_001164,649,0,4,2,15,109.9,0
USR_001165,390,0,5,15,25,21.28,1
USR_001166,87,1,4,28,25,134.26,1
USR_001167,403,0,1,8,10,137.8,1
USR_001168,94,1,3,3,15,30.42,1
USR_001169,330,0,5,24,30,122.13,0
USR_001170,112,1,4,5,15,139.42,1
USR_001171,83,1,2,12,10,109.51,1
USR_001172,722,0,1,1,20,176.29,0
USR_001173,191,1,4,17,10,119.63,1
USR_001174,385,0,2,8,20,119.02,0
USR_001175,258,0,2,7,25,131.83,0
USR_001176,101,1,1,38,10,10.0,1
USR_001177,208,0,2,9,15,101.28,1
USR_001178,102,1,3,0,15,47.0,1
USR_001179,1068,0,1,45,30,71.94,0
USR_001180,434,0,3,0,20,104.95,1
USR_001181,254,0,1,10,10,77.45,0
USR_001182,371,0,3,14,10,174.98,1
USR_001183,415,0,3,31,10,96.99,0
USR_001184,416,0,2,15,10,109.91,1
USR_001185,404,0,1,23,15,130.1,1
USR_001186,383,0,3,20,15,145.46,0
USR_001187,270,0,3,3,10,159.05,1
USR_001188,685,0,1,16,15,167.15,1
USR_001189,283,0,4,14,10,25.92,0
USR_001190,259,0,3,3,30,159.89,1
USR_001191,285,0,2,1,20,167.08,0
USR_001192,300,0,3,19,10,222.75,1
USR_001193,50,1,4,49,10,118.83,1
USR_001194,121,1,3,18,30,123.74,0
USR_001195,230,0,5,19,10,148.69,1
USR_001196,47,1,3,2,10,231.18,1
USR_001197,254,0,2,3,10,123.06,0
USR_001198,297,0,3,12,20,117.31,1
USR_001199,76,1,3,0,15,140.95,1
USR_001200,148,1,4,15,10,61.66,1
USR_001201,589,0,1,2,15,164.37,1
USR_001202,374,0,2,7,10,101.54,1
USR_001203,359,0,3,5,10,118.13,1
USR_001204,542,0,1,1,10,121.82,0
USR_001205,123,1,4,12,10,203.18,1
USR_001206,76,1,4,6,20,100.93,0
USR_001207,494,0,5,0,20,175.91,0
USR_001208,235,0,4,8,20,23.88,1
USR_001209,120,1,5,12,20,152.62,1
USR_001210,50,1,3,1,10,173.82,0
USR_001211,287,0,1,12,15,160.05,1
USR_001212,214,0,1,5,15,85.11,1
USR_001213,186,1,2,4,15,145.91,1
USR_001214,19,1,1,22,25,158.15,1
USR_001215,680,0,2,8,25,100.08,1
USR_001216,63,1,2,6,10,79.1,1
USR_001217,201,0,1,23,15,152.37,1
USR_001218,175,1,3,33,10,86.37,1
USR_001219,382,0,4,5,20,131.07,0
USR_001220,50,1,3,0,15,158.65,1
USR_001221,350,0,2,10,25,63.42,1
USR_001222,288,0,3,17,15,108.84,1
USR_001223,142,1,4,12,20,87.29,1
USR_001224,341,0,2,16,15,129.47,1
USR_001225,253,0,4,14,20,136.92,1
USR_001226,787,0,1,43,10,123.56,0
USR_001227,214,0,3,28,10,168.0,1
USR_001228,106,1,2,1,15,132.58,1
USR_001229,353,0,3,8,25,113.52,1
USR_001230,194,1,2,8,25,127.1,1
USR_001231,249,0,4,8,15,138.18,1
USR_001232,77,1,2,37,10,210.78,1
USR_001233,386,0,4,5,20,138.3,1
USR_001234,169,1,3,13,10,69.7,1
USR_001235,305,0,3,31,15,98.24,1
USR_001236,916,0,6,0,15,81.92,0
USR_001237,205,0,3,29,25,95.24,1
USR_001238,423,0,3,20,20,120.09,0
USR_001239,216,0,1,3,10,134.79,1
USR_001240,144,1,3,5,25,69.19,1
USR_001241,603,0,3,5,15,193.78,0
USR_001242,34,1,2,3,20,54.41,1
USR_001243,500,0,1,14,20,116.07,1
USR_001244,29,1,4,56,30,31.58,1
USR_001245,465,0,2,2,15,129.8,0
USR_001246,252,0,1,3,25,154.43,1
USR_001247,107,1,3,4,10,138.16,1
USR_001248,179,1,2,38,30,129.05,1
USR_001249,407,0,3,13,15,160.93,1
USR_001250,861,0,4,3,20,179.91,1
USR_001251,52,1,6,22,30,140.05,0
USR_001252,113,1,3,35,10,156.76,1
USR_001253,70,1,6,7,20,56.1,1
USR_001254,215,0,2,2,30,145.12,1
USR_001255,474,0,1,5,30,117.04,1
USR_001256,61,1,3,3,10,102.27,1
USR_001257,247,0,1,3,10,124.32,0
USR_001258,464,0,2,2,15,179.88,1
USR_001259,177,1,2,29,20,114.7,1
USR_001260,290,0,3,1,20,82.88,1
